id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken (min)
0x1a2b,36.0,4.9,13.091809,80.219104,13.131809,80.259104,13:05,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,35
0xab31,21.0,5.0,13.026279,80.174568,13.056279,80.204568,17:50,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,28
0x47d7,32.0,3.7,22.728163,75.884212,22.838163,75.994212,22:25,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,37
0x8fa1,39.0,4.9,23.416792,85.316842,23.446792,85.346842,18:55,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,18
0xd13b,29.0,4.5,0.0,0.0,0.01,0.01,09:30,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21
0x79e4,36.0,4.5,17.41233,78.449654,17.54233,78.579654,19:20,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,21
0x7077,26.0,4.9,26.766536,75.837333,26.856536,75.927333,20:05,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,27
0x34fa,28.0,4.6,26.766536,75.837333,26.856536,75.927333,0.833333333,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,42
0x3a87,24.0,4.9,21.17106,72.789292,21.22106,72.839292,23:05,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,17
0xaca4,27.0,4.6,19.055831,72.833984,19.125831,72.903984,23:05,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,18
0x571e,30.0,4.7,12.970324,77.645748,13.020324,77.695748,21:05,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,31
0x16ce,21.0,5.0,13.054347,80.257221,13.144347,80.347221,21:35,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,25
0x5e54,36.0,4.7,13.054347,80.257221,13.114347,80.317221,20:25,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35
0x6636,37.0,4.3,12.326356,76.619103,12.436356,76.729103,21:25,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39
0xde9c,32.0,4.6,9.991703,76.293136,10.071703,76.373136,19:40,Stormy,Jam,2,Drinks,scooter,0.0,No,Urban,26
0x46d9,21.0,4.8,0.0,0.0,0.07,0.07,18:40,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33
0xe8b,27.0,4.6,21.186884,72.793616,21.226884,72.833616,12:30,Cloudy,High,2,Buffet,scooter,0.0,No,Urban,31
0x635b,33.0,4.6,26.892312,75.806896,27.032312,75.946896,0.958333333,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,25
0xc423,39.0,4.8,26.474133,80.3481,26.494133,80.3681,11:10,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,18
0x2be0,28.0,4.6,13.091809,80.219104,13.141809,80.269104,24:10:00,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15
0xc820,32.0,4.0,30.340722,78.060221,30.410722,78.130221,20:40,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,42
0x6cfe,34.0,4.2,26.90294,75.793007,27.03294,75.923007,19:20,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,40
0x55a2,34.0,4.7,11.003669,76.976494,11.053669,77.026494,24:15:00,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,19
0xc582,37.0,4.3,22.514585,88.39331,22.594585,88.47331,0.958333333,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,40
0xd213,28.0,4.7,30.362686,78.06889,30.382686,78.08889,08:40,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,22
0x9901,37.0,4.6,21.170798,72.790489,21.220798,72.840489,17:25,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,26
0x6de4,30.0,4.2,12.325461,76.632278,12.435461,76.742278,21:05,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,36
0xbdf0,31.0,4.3,0.0,0.0,0.07,0.07,21:35,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38
0xc805,20.0,,25.451517,81.832616,25.501517,81.882616,22:30,Stormy,Low,2,Snack,scooter,1.0,No,Urban,17
0x75c9,28.0,4.9,12.934365,77.616155,13.064365,77.746155,21:55,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,38
0xc900,35.0,4.9,0.0,0.0,0.08,0.08,21:35,Cloudy,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,49
0x95fb,25.0,4.2,17.433809,78.386744,17.543809,78.496744,21:40,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39
0xb119,24.0,4.6,19.131141,72.813074,19.201141,72.883074,23:05,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14
0x4d66,37.0,3.9,19.176269,72.836721,19.256269,72.916721,22:45,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,35
0x76c1,25.0,4.9,12.935662,77.61413,12.955662,77.63413,11:25,Fog,High,1,Meal,scooter,0.0,No,Metropolitian,23
0xde3b,34.0,5.0,30.914057,75.83982,30.994057,75.91982,19:30,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46
0x5b6a,23.0,4.3,18.536562,73.896485,18.556562,73.916485,10:05,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,15
0x366e,20.0,4.7,21.185047,72.80859,21.195047,72.81859,08:35,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,17
0x627e,38.0,4.7,26.90294,75.793007,26.92294,75.813007,10:55,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,29
0x4735,34.0,4.8,12.972793,80.249982,13.042793,80.319982,17:45,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,34
0xd5a4,35.0,4.8,22.547186,88.35068,22.677186,88.48068,23:55,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19
0x8c70,35.0,4.8,26.849596,75.800512,26.919596,75.870512,19:10,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,30
0x4a11,31.0,4.7,23.359407,85.325055,23.439407,85.405055,20:15,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,46
0x5941,29.0,4.7,18.516216,73.842527,18.586216,73.912527,23:45,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,23
0xd799,28.0,4.7,27.160934,78.044095,27.270934,78.154095,19:25,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,24
0xa680,30.0,4.3,18.536562,73.896485,18.666562,74.026485,22:35,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,38
0xba57,24.0,4.6,17.450851,78.379347,17.500851,78.429347,24:15:00,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22
0x2c0e,32.0,4.7,17.440827,78.393391,17.460827,78.413391,10:45,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
0x56ea,36.0,4.8,12.310972,76.659264,12.400972,76.749264,23:15,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29
0x2edb,37.0,4.0,22.744648,75.894377,22.834648,75.984377,21:30,Stormy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,54
0x97f2,34.0,4.9,22.308096,73.167753,22.348096,73.207753,0.708333333,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,31
0x6511,22.0,4.9,26.902328,75.794257,27.032328,75.924257,23:30,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23
0x86e4,26.0,4.9,12.935662,77.61413,12.985662,77.66413,0.791666667,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27
0x6c9,35.0,4.8,0.0,0.0,0.13,0.13,17:50,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,44
0x710f,39.0,4.2,12.334022,76.618203,12.444022,76.728203,22:25,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,33
0x921f,20.0,4.6,21.186884,72.793616,21.206884,72.813616,11:50,Windy,High,0,Snack,motorcycle,1.0,No,Urban,26
0xe0fb,34.0,4.5,26.474986,80.342796,26.504986,80.372796,21:35,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,28
0xbd1e,22.0,4.8,11.003008,76.97544,11.063009,77.03544,19:55,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,13
0xdaf8,29.0,4.0,15.498603,73.826911,15.518603,73.846911,10:35,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28
0x1667,36.0,5.0,13.026279,80.174568,13.116279,80.264568,20:40,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25
0x5a64,37.0,4.7,13.058616,80.264151,13.168616,80.374151,18:05,Cloudy,Medium,2,Buffet,scooter,2.0,No,Metropolitian,41
0xbec8,22.0,4.9,12.337978,76.616792,12.417978,76.696792,18:25,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25
0x6f02,23.0,4.8,26.88842,75.800689,26.91842,75.830689,23:40,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,19
0x4e92,22.0,4.9,11.001753,76.986241,11.051753,77.036241,17:20,Windy,Medium,0,Snack,motorcycle,,No,Metropolitian,20
0x754b,29.0,4.6,13.02978,80.208812,13.11978,80.298812,21:55,Stormy,Jam,2,Snack,motorcycle,,No,Metropolitian,24
0x9110,29.0,4.7,18.593481,73.785901,18.683481,73.875901,19:10,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38
0xdca7,22.0,4.9,0.0,0.0,0.02,0.02,09:35,Stormy,Low,2,Snack,scooter,1.0,No,Urban,11
0x544,,,-17.440827,78.393391,17.450827,78.403391,08:55,,,3,Snack,electric_scooter,1.0,No,Metropolitian,19
0x7746,23.0,4.7,22.745536,75.893106,22.825536,75.973106,19:10,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,19
0xda0d,33.0,4.6,0.0,0.0,0.04,0.04,15:40,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,21
0xde18,34.0,4.6,9.979186,76.317361,9.989186,76.327361,11:45,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,38
0x404e,31.0,3.8,17.41233,78.449654,17.52233,78.559654,21:10,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,42
0xba6,30.0,4.8,22.732225,75.874765,22.822225,75.964765,18:35,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,38
0x47ef,28.0,4.5,12.323194,76.630583,12.453194,76.760583,23:25,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,11
0xbdf,,,26.902908,75.792934,26.982908,75.872934,17:55,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30
0x6255,22.0,4.6,22.74806,75.8934,22.79806,75.9434,0.833333333,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34
0xc138,24.0,,30.372202,78.077151,30.452202,78.157151,17:45,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,22
0xd650,25.0,4.5,0.0,0.0,0.04,0.04,16:55,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,21
0x7e40,27.0,5.0,21.160437,72.774209,21.220437,72.834209,20:40,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31
0x2951,,,21.160522,72.771477,21.170522,72.781477,08:55,,,3,Meal,electric_scooter,1.0,No,Urban,15
0x5360,21.0,4.7,0.0,0.0,0.01,0.01,10:05,Stormy,Low,2,Snack,motorcycle,1.0,,Metropolitian,10
0x9319,31.0,4.6,11.024839,77.007003,11.114839,77.097003,0.875,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,45
0xb55a,33.0,4.9,12.3085,76.665808,12.3385,76.695808,0.916666667,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,22
0xaacc,30.0,4.7,18.536718,73.830327,18.586718,73.880327,20:25,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,44
0x491e,28.0,4.8,13.02978,80.208812,13.04978,80.228812,11:35,Cloudy,High,2,Meal,motorcycle,0.0,No,Metropolitian,23
0x68e2,39.0,4.5,18.51421,73.838429,18.64421,73.968429,22:30,Sunny,Low,1,Snack,scooter,1.0,No,Urban,24
0x5358,21.0,4.9,17.438263,78.397865,17.548263,78.507865,19:30,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30
0xb8de,27.0,4.8,13.026286,80.275235,13.136286,80.385235,23:45,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24
0x8837,25.0,4.5,19.22384,72.841347,19.24384,72.861347,09:15,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15
0xbf06,,,-23.234249,-77.434007,23.284249,77.484007,23:05,,,3,Snack,bicycle,1.0,No,Urban,28
0x92b6,21.0,4.9,12.970324,77.645748,13.010324,77.685748,16:55,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18
0x8692,30.0,4.9,19.065838,72.832658,19.085838,72.852658,11:35,Cloudy,High,0,Snack,motorcycle,0.0,No,Metropolitian,27
0x1360,21.0,4.7,21.186438,72.794115,21.246438,72.854115,20:40,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31
0x5c42,28.0,4.8,13.026279,80.174568,13.116279,80.264568,21:40,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,29
0x6a48,36.0,4.1,13.005801,80.250744,13.095801,80.340744,0.833333333,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,36
0xdc20,23.0,4.9,19.874449,75.360232,20.004449,75.490232,21:35,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,38
0x1bca,27.0,4.7,21.175975,72.795503,21.225975,72.845503,17:55,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,22
0x4e3a,22.0,4.9,0.0,0.0,0.13,0.13,17:55,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26
0x785d,36.0,4.8,12.972793,80.249982,12.982793,80.259982,11:40,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27
0x57f8,34.0,4.8,19.055831,72.833984,19.135831,72.913984,24:05:00,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,27
0x926,,,22.745049,75.892471,22.835049,75.982471,17:40,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19
0x1771,34.0,3.8,21.186438,72.794115,21.266438,72.874115,23:35,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,39
0x5912,38.0,4.7,18.593481,73.785901,18.603481,73.795901,11:15,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,19
0x4ae2,21.0,5.0,19.091458,72.827808,19.151458,72.887808,20:45,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29
0x108f,,,26.90294,75.793007,26.97294,75.863007,0.75,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,15
0x92e4,22.0,4.9,21.175104,72.804342,21.235104,72.864342,17:25,Windy,Medium,1,Drinks,scooter,0.0,No,Urban,22
0x9a98,30.0,4.9,11.021278,76.995017,11.081278,77.055017,20:40,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34
0xd1b1,25.0,4.5,0.0,0.0,0.04,0.04,14:45,Fog,High,2,Drinks,scooter,,No,Urban,21
0x8af9,37.0,4.4,12.970324,77.645748,12.990324,77.665748,10:45,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25
0x73ad,36.0,4.4,26.914142,75.805704,27.054142,75.945704,18:40,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,34
0x751a,31.0,4.4,17.430448,78.418213,17.480448,78.468213,21:35,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,34
0x507c,26.0,4.5,23.357804,85.325146,23.377804,85.345146,11:35,Sunny,High,2,Snack,scooter,0.0,No,,13
0x2154,25.0,5.0,13.045479,80.23311,13.095479,80.28311,22:50,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,24
0x55e,,,18.516216,73.842527,18.566216,73.892527,21:10,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,27
0x878d,34.0,4.9,26.849596,75.800512,26.889596,75.840512,16:30,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,19
0xb7d8,24.0,4.4,12.325461,76.632278,12.345461,76.652278,10:25,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26
0x9965,23.0,4.8,19.091458,72.827808,19.161458,72.897808,18:30,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38
0x4277,21.0,4.6,13.02978,80.208812,13.04978,80.228812,09:35,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,19
0x7e45,38.0,4.9,19.1813,72.836191,19.1913,72.846191,10:30,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,24
0xbf76,50.0,6.0,-27.158822,-78.045359,27.248822,78.135359,23:55,,,3,Drinks,electric_scooter,1.0,No,Urban,16
0x8551,21.0,4.8,11.024839,77.007003,11.034839,77.017003,11:45,Windy,High,1,Snack,scooter,0.0,No,Metropolitian,28
0x3fdc,29.0,4.9,0.0,0.0,0.07,0.07,22:15,Windy,Low,1,Meal,motorcycle,0.0,,Urban,10
0xae75,29.0,4.8,18.51421,73.838429,18.57421,73.898429,18:25,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26
0x6edd,34.0,4.8,18.554382,73.798206,18.684382,73.928206,19:40,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27
0x462b,37.0,4.2,21.185047,72.80859,21.225047,72.84859,0.583333333,Windy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,31
0xcceb,26.0,4.7,10.028047,76.310019,10.138047,76.420019,23:25,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,21
0xad90,24.0,4.9,11.003669,76.976494,11.053669,77.026494,18:10,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,26
0x8573,39.0,3.8,23.371292,85.327872,23.461292,85.417872,20:50,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39
0x3e98,39.0,4.7,26.913726,75.75282,26.973726,75.812821,17:35,Sandstorms,Medium,2,Drinks,scooter,,No,Metropolitian,28
0x8c64,32.0,4.8,22.311358,73.164798,22.441358,73.294798,23:10,Stormy,Low,1,Buffet,scooter,1.0,No,,20
0x8fe6,36.0,3.8,12.325461,76.632278,12.455461,76.762278,21:10,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35
0x4c99,21.0,4.5,19.176269,72.836721,19.186269,72.846721,08:25,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23
0x18ea,37.0,4.6,18.994049,72.825203,19.004049,72.835203,09:15,Stormy,Low,1,Snack,scooter,0.0,No,Urban,20
0xcb51,25.0,4.9,15.585658,73.743606,15.615658,73.773606,20:25,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,27
0x52cb,35.0,4.8,21.183434,72.814492,21.273434,72.904492,23:40,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,24
0x6f5f,36.0,4.8,18.536718,73.830327,18.596719,73.890327,19:05,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29
0x8c39,39.0,4.2,11.003008,76.97544,11.093008,77.06544,19:55,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,49
0x1a28,35.0,4.7,0.0,0.0,0.04,0.04,16:55,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26
0x7db6,27.0,4.7,21.173343,72.792731,21.203343,72.822731,19:55,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,10
0x9dbd,30.0,5.0,11.02091,76.940432,11.07091,76.990432,21:15,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,28
0x1e22,38.0,4.1,17.483216,78.552111,17.513216,78.582111,21:40,Sandstorms,Jam,2,Snack,scooter,1.0,No,,32
0xa63b,20.0,4.8,23.416792,85.316842,23.546792,85.446842,22:40,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,21
0x63a3,38.0,3.9,12.297954,76.665169,12.387954,76.755169,19:05,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,38
0x8693,39.0,4.6,18.569156,73.774723,18.679156,73.884723,24:15:00,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,24
0xa585,26.0,4.5,17.458998,78.500366,17.518998,78.560366,22:45,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,15
0x5e14,38.0,4.3,22.311844,73.165081,22.441844,73.295081,21:35,Fog,Jam,2,Buffet,electric_scooter,1.0,Yes,Metropolitian,48
0xf3f,29.0,4.8,19.055831,72.833984,19.115831,72.893984,21:30,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,11
0x31c9,35.0,4.7,21.170096,72.789122,21.180096,72.799122,10:40,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22
0x43bb,37.0,5.0,23.374989,85.335486,23.384989,85.345486,10:30,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,15
0xb3f7,30.0,5.0,13.029198,77.570997,13.119198,77.660997,0.791666667,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37
0x59f8,31.0,4.8,23.333017,85.3172,23.403017,85.3872,17:45,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,36
0x6457,24.0,5.0,11.006686,76.951736,11.096686,77.041736,22:25,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,10
0xa5d5,25.0,4.6,19.1093,72.825451,19.1893,72.905451,21:50,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31
0x1e77,33.0,4.9,17.483216,78.552111,17.553216,78.622111,22:25,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28
0xc092,39.0,5.0,-26.474986,80.342796,26.584986,80.452796,23:50,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25
0xa195,38.0,4.9,12.975377,77.696664,13.045377,77.766664,20:55,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,29
0x8d1d,38.0,4.7,21.160437,72.774209,21.240437,72.854209,20:25,Sunny,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,36
0x1805,26.0,4.9,12.972793,80.249982,13.032793,80.309982,18:20,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,27
0xcf9c,25.0,4.8,30.885915,75.788259,30.975915,75.878259,22:05,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,15
0x81f0,37.0,4.8,22.725835,75.887648,22.775835,75.937648,18:50,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,25
0xd1fc,34.0,4.8,22.514688,88.393294,22.594688,88.473294,23:40,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22
0x950b,37.0,4.7,21.183434,72.814492,21.233434,72.864492,22:25,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23
0xda9f,33.0,4.8,0.0,0.0,0.09,0.09,0.916666667,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,52
0x84c8,25.0,4.7,22.311844,73.165081,22.381844,73.235081,22:10,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,12
0x1790,21.0,4.9,0.0,0.0,0.05,0.05,22:50,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,16
0x63b2,38.0,4.6,11.016298,76.972076,11.126298,77.082076,22:35,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29
0xdb8b,31.0,4.7,22.538999,88.322337,22.558999,88.342337,09:35,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,21
0x7638,32.0,4.9,22.760072,75.892574,22.780072,75.912574,08:40,Fog,Low,0,Meal,motorcycle,0.0,No,Urban,29
0x5f85,21.0,4.8,26.892312,75.806896,26.932312,75.846896,12:35,Stormy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,27
0x6fe9,29.0,4.9,26.90294,75.793007,26.93294,75.823007,19:55,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,28
0x4d1d,29.0,4.8,13.029198,77.570997,13.109198,77.650997,19:35,Stormy,Jam,2,Meal,scooter,0.0,No,Urban,27
0x9ad4,35.0,4.9,11.016298,76.972076,11.026298,76.982076,12:05,Windy,High,2,Meal,motorcycle,0.0,No,Metropolitian,31
0x3fee,38.0,4.6,21.149834,72.778666,21.209834,72.838666,22:40,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,17
0x8ab6,32.0,4.9,12.284747,76.625861,12.304747,76.645861,11:40,Sunny,High,1,Buffet,scooter,1.0,No,Metropolitian,24
0xbd3,,,18.51421,73.838429,18.59421,73.918429,20:25,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34
0x2220,31.0,5.0,12.337928,76.617889,12.347928,76.627889,0.5,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27
0x7f0f,26.0,4.9,13.064181,80.236442,13.114181,80.286442,20:35,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,10
0x251a,27.0,4.6,22.307898,73.167788,22.357898,73.217788,20:35,Sunny,Jam,1,Meal,motorcycle,0.0,No,Urban,12
0x912b,30.0,4.9,12.311072,76.654878,12.351072,76.694878,15:45,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,34
0x3d33,30.0,4.9,12.934179,77.615797,12.964179,77.645797,21:55,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,33
0x16ea,31.0,4.8,18.994237,72.825553,19.024237,72.855553,19:50,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,32
0xd3d,25.0,4.8,12.323978,76.627961,12.333978,76.637961,11:55,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,26
0x26a8,36.0,4.9,22.727021,75.884167,22.837021,75.994167,23:55,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Urban,28
0x6839,39.0,4.6,21.170798,72.790489,21.280798,72.900489,23:45,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16
0xace9,21.0,4.7,0.0,0.0,0.05,0.05,18:45,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,15
0xb27a,22.0,4.6,21.160522,72.771477,21.240522,72.851477,18:10,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,18
0x2699,34.0,4.8,26.914142,75.805704,27.054142,75.945704,19:15,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,25
0x619,,,22.75004,75.902847,22.82004,75.972847,21:20,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,38
0x4a43,27.0,4.9,12.972532,77.608179,13.002532,77.638179,22:55,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
0x677e,28.0,5.0,12.297954,76.665169,12.337954,76.705169,15:05,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,22
0x724e,32.0,4.4,11.02091,76.940432,11.09091,77.010432,19:45,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,50
0x4455,20.0,4.7,17.431477,78.40035,17.441477,78.41035,10:25,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,16
0xb5e2,22.0,4.9,12.316967,76.603067,12.446967,76.733067,23:45,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18
